"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","TEACHERSALARY","LOWSRY_START","USD","A","2020",78680.797,
"LUX","TEACHERSALARY","LOWSRY_START","USD","A","2021",81387.005,
"LUX","TEACHERSALARY","UPPSRY_START","USD","A","2017",79551.25,
"LUX","TEACHERSALARY","UPPSRY_START","USD","A","2018",84320.136,
"LUX","TEACHERSALARY","UPPSRY_START","USD","A","2019",79667.407,
"LUX","TEACHERSALARY","UPPSRY_START","USD","A","2020",78680.797,
"LUX","TEACHERSALARY","UPPSRY_START","USD","A","2021",81387.005,
"LUX","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",138278.79,
"LUX","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",146568.24,
"LUX","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",139335.52,
"LUX","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",137610.01,
"LUX","TEACHERSALARY","UPPSRY_TOP","USD","A","2021",141469.77,
"MEX","TEACHERSALARY","LOWSRY_START","USD","A","2017",25400.862,
"MEX","TEACHERSALARY","LOWSRY_START","USD","A","2018",26560.211,
"MEX","TEACHERSALARY","LOWSRY_START","USD","A","2019",27397.633,
"MEX","TEACHERSALARY","LOWSRY_START","USD","A","2020",27257.671,
"MEX","TEACHERSALARY","LOWSRY_START","USD","A","2021",27898.93,
"MEX","TEACHERSALARY","UPPSRY_START","USD","A","2017",49285.988,
"MEX","TEACHERSALARY","UPPSRY_START","USD","A","2018",50775.5,
"MEX","TEACHERSALARY","UPPSRY_START","USD","A","2019",51774.846,
"MEX","TEACHERSALARY","UPPSRY_START","USD","A","2020",52449.293,
"MEX","TEACHERSALARY","UPPSRY_START","USD","A","2021",55272.459,
"MEX","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",65843.45,
"MEX","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",62678.164,
"MEX","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",63992.147,
"MEX","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",64490.797,
"MEX","TEACHERSALARY","UPPSRY_TOP","USD","A","2021",67968.21,
"NLD","TEACHERSALARY","LOWSRY_START","USD","A","2017",41308.649,
"NLD","TEACHERSALARY","LOWSRY_START","USD","A","2018",43132.171,
"NLD","TEACHERSALARY","LOWSRY_START","USD","A","2019",44215.106,
"NLD","TEACHERSALARY","LOWSRY_START","USD","A","2020",46393.647,
"NLD","TEACHERSALARY","LOWSRY_START","USD","A","2021",48336.079,
"NLD","TEACHERSALARY","UPPSRY_START","USD","A","2017",41308.649,
"NLD","TEACHERSALARY","UPPSRY_START","USD","A","2018",43132.171,
"NLD","TEACHERSALARY","UPPSRY_START","USD","A","2019",44215.106,
"NLD","TEACHERSALARY","UPPSRY_START","USD","A","2020",46393.647,
"NLD","TEACHERSALARY","UPPSRY_START","USD","A","2021",48336.079,
"NLD","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",84468.839,
"NLD","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",88463.681,
"NLD","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",90639.271,
"NLD","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",94660.132,
"NLD","TEACHERSALARY","UPPSRY_TOP","USD","A","2021",98654.335,
"NZL","TEACHERSALARY","LOWSRY_START","USD","A","2017",30745.84,
"NZL","TEACHERSALARY","LOWSRY_START","USD","A","2018",31392.087,
"NZL","TEACHERSALARY","LOWSRY_START","USD","A","2019",33388.542,
"NZL","TEACHERSALARY","LOWSRY_START","USD","A","2020",34846.527,
"NZL","TEACHERSALARY","LOWSRY_START","USD","A","2021",34488.158,
"NZL","TEACHERSALARY","UPPSRY_START","USD","A","2017",31237.588,
"NZL","TEACHERSALARY","UPPSRY_START","USD","A","2018",31894.171,
"NZL","TEACHERSALARY","UPPSRY_START","USD","A","2019",33388.542,
"NZL","TEACHERSALARY","UPPSRY_START","USD","A","2020",34846.527,
"NZL","TEACHERSALARY","UPPSRY_START","USD","A","2021",34488.158,
"NZL","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",47588.513,
"NZL","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",48588.776,
"NZL","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",50966.657,
"NZL","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",53246.838,
"NZL","TEACHERSALARY","UPPSRY_TOP","USD","A","2021",52698.803,
"NOR","TEACHERSALARY","LOWSRY_START","USD","A","2017",39585.169,
"NOR","TEACHERSALARY","LOWSRY_START","USD","A","2018",38558.552,
"NOR","TEACHERSALARY","LOWSRY_START","USD","A","2019",39675.954,
"NOR","TEACHERSALARY","LOWSRY_START","USD","A","2020",43048.273,
"NOR","TEACHERSALARY","LOWSRY_START","USD","A","2021",42499.317,
"NOR","TEACHERSALARY","UPPSRY_START","USD","A","2017",47210.883,
"NOR","TEACHERSALARY","UPPSRY_START","USD","A","2018",46913.832,
"NOR","TEACHERSALARY","UPPSRY_START","USD","A","2019",47959.637,
"NOR","TEACHERSALARY","UPPSRY_START","USD","A","2020",50863.926,
"NOR","TEACHERSALARY","UPPSRY_START","USD","A","2021",50216.2,
"NOR","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",57740.271,
"NOR","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",57374.161,
"NOR","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",58796.447,
"NOR","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",62276.502,
"NOR","TEACHERSALARY","UPPSRY_TOP","USD","A","2021",61443.322,
"POL","TEACHERSALARY","LOWSRY_START","USD","A","2017",15599.819,
"POL","TEACHERSALARY","LOWSRY_START","USD","A","2018",16139.58,
"POL","TEACHERSALARY","LOWSRY_START","USD","A","2019",16531.218,
"POL","TEACHERSALARY","LOWSRY_START","USD","A","2020",18890.196,
"POL","TEACHERSALARY","LOWSRY_START","USD","A","2021",19621.959,
"POL","TEACHERSALARY","UPPSRY_START","USD","A","2017",15599.819,
"POL","TEACHERSALARY","UPPSRY_START","USD","A","2018",16139.58,
"POL","TEACHERSALARY","UPPSRY_START","USD","A","2019",16531.218,
"POL","TEACHERSALARY","UPPSRY_START","USD","A","2020",18890.196,
"POL","TEACHERSALARY","UPPSRY_START","USD","A","2021",19621.959,
"POL","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",26636.233,
"POL","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",27549.157,
"POL","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",29062.578,
"POL","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",32070.688,
"POL","TEACHERSALARY","UPPSRY_TOP","USD","A","2021",33397.824,
"PRT","TEACHERSALARY","LOWSRY_START","USD","A","2017",32886.588,
"PRT","TEACHERSALARY","LOWSRY_START","USD","A","2018",33516.277,
"PRT","TEACHERSALARY","LOWSRY_START","USD","A","2019",33834.404,
"PRT","TEACHERSALARY","LOWSRY_START","USD","A","2020",34700.864,
"PRT","TEACHERSALARY","LOWSRY_START","USD","A","2021",34400.364,
"PRT","TEACHERSALARY","UPPSRY_START","USD","A","2017",32886.588,
"PRT","TEACHERSALARY","UPPSRY_START","USD","A","2018",33516.277,
"PRT","TEACHERSALARY","UPPSRY_START","USD","A","2019",33834.404,
"PRT","TEACHERSALARY","UPPSRY_START","USD","A","2020",34700.864,
"PRT","TEACHERSALARY","UPPSRY_START","USD","A","2021",34400.364,
"PRT","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",65416.55,
"PRT","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",72368.995,
"PRT","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",73028.323,
"PRT","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",74902.384,
"PRT","TEACHERSALARY","UPPSRY_TOP","USD","A","2021",74254.731,
"SVK","TEACHERSALARY","LOWSRY_START","USD","A","2017",14267.098,
"SVK","TEACHERSALARY","LOWSRY_START","USD","A","2018",15339.185,
"SVK","TEACHERSALARY","LOWSRY_START","USD","A","2019",14968.984,
"SVK","TEACHERSALARY","LOWSRY_START","USD","A","2020",16757.358,
"SVK","TEACHERSALARY","LOWSRY_START","USD","A","2021",16787.579,
"SVK","TEACHERSALARY","UPPSRY_START","USD","A","2017",14267.098,
"SVK","TEACHERSALARY","UPPSRY_START","USD","A","2018",15339.185,
"SVK","TEACHERSALARY","UPPSRY_START","USD","A","2019",14968.984,
"SVK","TEACHERSALARY","UPPSRY_START","USD","A","2020",16757.358,
"SVK","TEACHERSALARY","UPPSRY_START","USD","A","2021",16787.579,
"SVK","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",21625.455,
"SVK","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",23242.2,
"SVK","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",23189.044,
"SVK","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",21583.402,
"SVK","TEACHERSALARY","UPPSRY_TOP","USD","A","2021",21622.035,
"ESP","TEACHERSALARY","LOWSRY_START","USD","A","2017",43565.111,
"ESP","TEACHERSALARY","LOWSRY_START","USD","A","2018",45508.653,
"ESP","TEACHERSALARY","LOWSRY_START","USD","A","2019",47117.123,
"ESP","TEACHERSALARY","LOWSRY_START","USD","A","2020",48177.53,
"ESP","TEACHERSALARY","LOWSRY_START","USD","A","2021",48796.425,
"ESP","TEACHERSALARY","UPPSRY_START","USD","A","2017",43565.111,
"ESP","TEACHERSALARY","UPPSRY_START","USD","A","2018",45508.653,
"ESP","TEACHERSALARY","UPPSRY_START","USD","A","2019",47117.123,
"ESP","TEACHERSALARY","UPPSRY_START","USD","A","2020",48177.53,
"ESP","TEACHERSALARY","UPPSRY_START","USD","A","2021",48796.425,
"ESP","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",61542.548,
"ESP","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",64473.463,
"ESP","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",66731.388,
"ESP","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",68405.255,
"ESP","TEACHERSALARY","UPPSRY_TOP","USD","A","2021",69498.755,
"SWE","TEACHERSALARY","LOWSRY_START","USD","A","2016",37871.255,
"SWE","TEACHERSALARY","LOWSRY_START","USD","A","2017",40033.696,
"SWE","TEACHERSALARY","LOWSRY_START","USD","A","2018",42247.24,
"SWE","TEACHERSALARY","LOWSRY_START","USD","A","2019",42304.985,
"SWE","TEACHERSALARY","LOWSRY_START","USD","A","2020",44002.548,
"SWE","TEACHERSALARY","LOWSRY_START","USD","A","2021",43941.126,
"SWE","TEACHERSALARY","UPPSRY_START","USD","A","2016",37871.255,
"SWE","TEACHERSALARY","UPPSRY_START","USD","A","2017",40504.703,
"SWE","TEACHERSALARY","UPPSRY_START","USD","A","2018",43026.495,
"SWE","TEACHERSALARY","UPPSRY_START","USD","A","2019",43395.71,
"SWE","TEACHERSALARY","UPPSRY_START","USD","A","2020",44257.636,
"SWE","TEACHERSALARY","UPPSRY_START","USD","A","2021",45132.113,
"SWE","TEACHERSALARY","UPPSRY_TOP","USD","A","2016",52641.044,
"SWE","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",54503.162,
"SWE","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",56603.573,
"SWE","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",56742.901,
"SWE","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",59052.695,
"SWE","TEACHERSALARY","UPPSRY_TOP","USD","A","2021",59047.847,
"CHE","TEACHERSALARY","LOWSRY_START","USD","A","2017",63307.958,
"CHE","TEACHERSALARY","LOWSRY_START","USD","A","2018",65009.72,
"CHE","TEACHERSALARY","LOWSRY_START","USD","A","2019",67022.42,
"CHE","TEACHERSALARY","LOWSRY_START","USD","A","2020",67837.263,
"CHE","TEACHERSALARY","LOWSRY_START","USD","A","2021",67503.731,
"CHE","TEACHERSALARY","UPPSRY_START","USD","A","2017",71248.912,
"CHE","TEACHERSALARY","UPPSRY_START","USD","A","2018",73249.846,
"CHE","TEACHERSALARY","UPPSRY_START","USD","A","2019",75493.934,
"CHE","TEACHERSALARY","UPPSRY_START","USD","A","2020",76392.632,
"CHE","TEACHERSALARY","UPPSRY_START","USD","A","2021",76318.392,
"CHE","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",109240.43,
"CHE","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",112286.08,
"CHE","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",115977.28,
"CHE","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",117579.54,
"CHE","TEACHERSALARY","UPPSRY_TOP","USD","A","2021",117001.44,
"TUR","TEACHERSALARY","LOWSRY_START","USD","A","2017",26218.829,
"TUR","TEACHERSALARY","LOWSRY_START","USD","A","2018",25955.132,
"TUR","TEACHERSALARY","LOWSRY_START","USD","A","2019",29407.44,
"TUR","TEACHERSALARY","LOWSRY_START","USD","A","2020",30051.997,
"TUR","TEACHERSALARY","LOWSRY_START","USD","A","2021",34827.619,
"TUR","TEACHERSALARY","UPPSRY_START","USD","A","2017",26218.829,
"TUR","TEACHERSALARY","UPPSRY_START","USD","A","2018",25955.132,
"TUR","TEACHERSALARY","UPPSRY_START","USD","A","2019",29407.44,
"TUR","TEACHERSALARY","UPPSRY_START","USD","A","2020",30051.997,
"TUR","TEACHERSALARY","UPPSRY_START","USD","A","2021",34827.619,
"TUR","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",33287.977,
"TUR","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",32953.184,
"TUR","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",33010.902,
"TUR","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",33583.504,
"TUR","TEACHERSALARY","UPPSRY_TOP","USD","A","2021",37887.172,
"USA","TEACHERSALARY","LOWSRY_START","USD","A","2017",39707.11,
"USA","TEACHERSALARY","LOWSRY_START","USD","A","2018",40602.304,
"USA","TEACHERSALARY","LOWSRY_START","USD","A","2019",41833,
"USA","TEACHERSALARY","LOWSRY_START","USD","A","2020",42487.745,
"USA","TEACHERSALARY","LOWSRY_START","USD","A","2021",43465.686,
"USA","TEACHERSALARY","UPPSRY_START","USD","A","2017",40516.73,
"USA","TEACHERSALARY","UPPSRY_START","USD","A","2018",41430.178,
"USA","TEACHERSALARY","UPPSRY_START","USD","A","2019",41806.37,
"USA","TEACHERSALARY","UPPSRY_START","USD","A","2020",42460.791,
"USA","TEACHERSALARY","UPPSRY_START","USD","A","2021",43438.112,
"USA","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",70900.09,
"USA","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",72497.866,
"USA","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",73199.63,
"USA","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",74344.224,
"USA","TEACHERSALARY","UPPSRY_TOP","USD","A","2021",76055.406,
"CHL","TEACHERSALARY","LOWSRY_START","USD","A","2017",23428.618,
"CHL","TEACHERSALARY","LOWSRY_START","USD","A","2018",23747.149,
"CHL","TEACHERSALARY","LOWSRY_START","USD","A","2019",23259.704,
"CHL","TEACHERSALARY","LOWSRY_START","USD","A","2020",25147.393,
"CHL","TEACHERSALARY","UPPSRY_START","USD","A","2017",24028.162,
"CHL","TEACHERSALARY","UPPSRY_START","USD","A","2018",24555.325,
"CHL","TEACHERSALARY","UPPSRY_START","USD","A","2019",24051.598,
"CHL","TEACHERSALARY","UPPSRY_START","USD","A","2020",26004.172,
"CHL","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",44959.43,
"CHL","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",45722.861,
"CHL","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",44784.968,
"CHL","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",48350.666,
"COL","TEACHERSALARY","LOWSRY_START","USD","A","2017",19861.142,
"COL","TEACHERSALARY","LOWSRY_START","USD","A","2018",21322.809,
"COL","TEACHERSALARY","LOWSRY_START","USD","A","2019",21911.876,
"COL","TEACHERSALARY","LOWSRY_START","USD","A","2020",23618.557,
"COL","TEACHERSALARY","LOWSRY_START","USD","A","2021",23401.034,
"COL","TEACHERSALARY","UPPSRY_START","USD","A","2017",19861.142,
"COL","TEACHERSALARY","UPPSRY_START","USD","A","2018",21322.809,
"COL","TEACHERSALARY","UPPSRY_START","USD","A","2019",21911.876,
"COL","TEACHERSALARY","UPPSRY_START","USD","A","2020",23618.557,
"COL","TEACHERSALARY","UPPSRY_START","USD","A","2021",23401.034,
"COL","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",41654.121,
"COL","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",44719.601,
"COL","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",45955.028,
"COL","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",49534.376,
"COL","TEACHERSALARY","UPPSRY_TOP","USD","A","2021",49078.186,
"CRI","TEACHERSALARY","LOWSRY_START","USD","A","2017",24893.234,
"CRI","TEACHERSALARY","LOWSRY_START","USD","A","2018",25251.192,
"CRI","TEACHERSALARY","LOWSRY_START","USD","A","2019",25921.691,
"CRI","TEACHERSALARY","LOWSRY_START","USD","A","2020",27064.419,
"CRI","TEACHERSALARY","LOWSRY_START","USD","A","2021",27310.071,
"CRI","TEACHERSALARY","UPPSRY_START","USD","A","2017",24893.234,
"CRI","TEACHERSALARY","UPPSRY_START","USD","A","2018",25251.192,
"CRI","TEACHERSALARY","UPPSRY_START","USD","A","2019",25921.691,
"CRI","TEACHERSALARY","UPPSRY_START","USD","A","2020",27064.419,
"CRI","TEACHERSALARY","UPPSRY_START","USD","A","2021",27310.071,
"CRI","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",38266.15,
"CRI","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",38735.916,
"CRI","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",39682.158,
"CRI","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",41257.822,
"CRI","TEACHERSALARY","UPPSRY_TOP","USD","A","2021",41632.302,
"EST","TEACHERSALARY","LOWSRY_START","USD","A","2017",19529.393,
"EST","TEACHERSALARY","LOWSRY_START","USD","A","2018",22178.307,
"EST","TEACHERSALARY","LOWSRY_START","USD","A","2019",23767.083,
"EST","TEACHERSALARY","LOWSRY_START","USD","A","2020",24730.27,
"EST","TEACHERSALARY","LOWSRY_START","USD","A","2021",25448.083,
"EST","TEACHERSALARY","UPPSRY_START","USD","A","2017",19529.393,
"EST","TEACHERSALARY","UPPSRY_START","USD","A","2018",22178.307,
"EST","TEACHERSALARY","UPPSRY_START","USD","A","2019",23767.083,
"EST","TEACHERSALARY","UPPSRY_START","USD","A","2020",24730.27,
"EST","TEACHERSALARY","UPPSRY_START","USD","A","2021",25448.083,
"ISR","TEACHERSALARY","LOWSRY_START","USD","A","2017",20158.778,
"ISR","TEACHERSALARY","LOWSRY_START","USD","A","2018",21388.844,
"ISR","TEACHERSALARY","LOWSRY_START","USD","A","2019",21899.537,
"ISR","TEACHERSALARY","LOWSRY_START","USD","A","2020",22947.649,
"ISR","TEACHERSALARY","LOWSRY_START","USD","A","2021",23684.265,
"ISR","TEACHERSALARY","UPPSRY_START","USD","A","2017",20665.692,
"ISR","TEACHERSALARY","UPPSRY_START","USD","A","2018",22628.559,
"ISR","TEACHERSALARY","UPPSRY_START","USD","A","2019",27232.988,
"ISR","TEACHERSALARY","UPPSRY_START","USD","A","2020",27753.478,
"ISR","TEACHERSALARY","UPPSRY_START","USD","A","2021",27893.461,
"ISR","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",49298.167,
"ISR","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",54968.696,
"ISR","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",54849.23,
"ISR","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",56021.227,
"ISR","TEACHERSALARY","UPPSRY_TOP","USD","A","2021",56279.766,
"LVA","TEACHERSALARY","LOWSRY_START","USD","A","2017",14251.931,
"LVA","TEACHERSALARY","LOWSRY_START","USD","A","2018",14494.221,
"LVA","TEACHERSALARY","LOWSRY_START","USD","A","2019",15040.142,
"LVA","TEACHERSALARY","LOWSRY_START","USD","A","2020",15932.954,
"LVA","TEACHERSALARY","LOWSRY_START","USD","A","2021",16534.057,
"LVA","TEACHERSALARY","UPPSRY_START","USD","A","2017",14251.931,
"LVA","TEACHERSALARY","UPPSRY_START","USD","A","2018",14494.221,
"LVA","TEACHERSALARY","UPPSRY_START","USD","A","2019",15040.142,
"LVA","TEACHERSALARY","UPPSRY_START","USD","A","2020",15932.954,
"LVA","TEACHERSALARY","UPPSRY_START","USD","A","2021",16534.057,
"LTU","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",19881.549,
"LTU","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",21720.842,
"LTU","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",37219.675,
"LTU","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",38342.864,
"LTU","TEACHERSALARY","UPPSRY_TOP","USD","A","2021",40286.994,
"SVN","TEACHERSALARY","LOWSRY_START","USD","A","2017",26822.663,
"SVN","TEACHERSALARY","LOWSRY_START","USD","A","2018",28030.797,
"SVN","TEACHERSALARY","LOWSRY_START","USD","A","2019",28905.207,
"SVN","TEACHERSALARY","LOWSRY_START","USD","A","2020",30530.234,
"SVN","TEACHERSALARY","LOWSRY_START","USD","A","2021",31000.665,
"SVN","TEACHERSALARY","UPPSRY_START","USD","A","2017",26822.663,
"SVN","TEACHERSALARY","UPPSRY_START","USD","A","2018",28030.797,
"SVN","TEACHERSALARY","UPPSRY_START","USD","A","2019",28905.207,
"SVN","TEACHERSALARY","UPPSRY_START","USD","A","2020",30530.234,
"SVN","TEACHERSALARY","UPPSRY_START","USD","A","2021",31000.665,
"SVN","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",48166.022,
"SVN","TEACHERSALARY","UPPSRY_TOP","USD","A","2018",50538.854,
"SVN","TEACHERSALARY","UPPSRY_TOP","USD","A","2019",52099.98,
"SVN","TEACHERSALARY","UPPSRY_TOP","USD","A","2020",55032.275,
"SVN","TEACHERSALARY","UPPSRY_TOP","USD","A","2021",57831.499,
"AUS","TEACHERSALARY","LOWSRY_TOP","USD","A","2017",59568.043,
"AUS","TEACHERSALARY","LOWSRY_TOP","USD","A","2018",65559.523,
"AUS","TEACHERSALARY","LOWSRY_TOP","USD","A","2019",67072.547,
"AUS","TEACHERSALARY","LOWSRY_TOP","USD","A","2020",67093.968,
"AUS","TEACHERSALARY","LOWSRY_TOP","USD","A","2021",74454.101,
"AUT","TEACHERSALARY","LOWSRY_TOP","USD","A","2017",78495.376,
"AUT","TEACHERSALARY","LOWSRY_TOP","USD","A","2018",81311.432,
"AUT","TEACHERSALARY","LOWSRY_TOP","USD","A","2019",84501.749,
"AUT","TEACHERSALARY","LOWSRY_TOP","USD","A","2020",85832.93,
"AUT","TEACHERSALARY","LOWSRY_TOP","USD","A","2021",89609.655,
"CAN","TEACHERSALARY","LOWSRY_TOP","USD","A","2017",65473.842,
"CAN","TEACHERSALARY","LOWSRY_TOP","USD","A","2018",67301.229,
"CAN","TEACHERSALARY","LOWSRY_TOP","USD","A","2019",70697.524,
"CAN","TEACHERSALARY","LOWSRY_TOP","USD","A","2020",71663.569,
"CAN","TEACHERSALARY","LOWSRY_TOP","USD","A","2021",70331.063,
"CZE","TEACHERSALARY","LOWSRY_TOP","USD","A","2017",24900.843,
"CZE","TEACHERSALARY","LOWSRY_TOP","USD","A","2018",28851.125,
"CZE","TEACHERSALARY","LOWSRY_TOP","USD","A","2019",31331.447,
"CZE","TEACHERSALARY","LOWSRY_TOP","USD","A","2020",33513.308,
"CZE","TEACHERSALARY","LOWSRY_TOP","USD","A","2021",33803.221,
"DNK","TEACHERSALARY","LOWSRY_TOP","USD","A","2017",52182.567,
"DNK","TEACHERSALARY","LOWSRY_TOP","USD","A","2018",58348.5979999999,
"DNK","TEACHERSALARY","LOWSRY_TOP","USD","A","2019",58416.307,
"DNK","TEACHERSALARY","LOWSRY_TOP","USD","A","2020",60765.119,
"DNK","TEACHERSALARY","LOWSRY_TOP","USD","A","2021",62900.786,
"FIN","TEACHERSALARY","LOWSRY_TOP","USD","A","2017",46927.037,
"FIN","TEACHERSALARY","LOWSRY_TOP","USD","A","2018",48288.499,
"FIN","TEACHERSALARY","LOWSRY_TOP","USD","A","2019",49621.504,
"FIN","TEACHERSALARY","LOWSRY_TOP","USD","A","2020",50577.383,
"FIN","TEACHERSALARY","LOWSRY_TOP","USD","A","2021",52118.395,
"FRA","TEACHERSALARY","LOWSRY_TOP","USD","A","2017",54009.851,
"FRA","TEACHERSALARY","LOWSRY_TOP","USD","A","2018",56283.075,
"FRA","TEACHERSALARY","LOWSRY_TOP","USD","A","2019",56889.368,
"FRA","TEACHERSALARY","LOWSRY_TOP","USD","A","2020",59340.2,
"FRA","TEACHERSALARY","LOWSRY_TOP","USD","A","2021",61282.124,
"DEU","TEACHERSALARY","LOWSRY_TOP","USD","A","2017",83451.209,
"DEU","TEACHERSALARY","LOWSRY_TOP","USD","A","2018",88213.715,
"DEU","TEACHERSALARY","LOWSRY_TOP","USD","A","2019",91509.503,
"DEU","TEACHERSALARY","LOWSRY_TOP","USD","A","2020",95215.852,
"DEU","TEACHERSALARY","LOWSRY_TOP","USD","A","2021",100962.23,
"GRC","TEACHERSALARY","LOWSRY_TOP","USD","A","2017",37698.859,
"GRC","TEACHERSALARY","LOWSRY_TOP","USD","A","2018",38803.518,
